Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_duration,total_pages,avg_duration_per_page,product_page_ratio,productrelated_intent,total_duration_level,is_returning
0,0.0,0,0.0,11,684.3333333,0.018181818,0.063636364,0.0,0.0,2,2,4,6,1,Returning_Visitor,0,0,684.33,11,62.21,1.0,high,high,1
0,0.0,0,0.0,20,665.4722222,0.0,0.0145,0.0,0.8,2,3,2,7,4,Returning_Visitor,1,0,665.47,20,33.27,1.0,high,medium,1
1,0.0,0,0.0,15,487.5,0.0,0.019166667,0.0,0.8,2,1,1,2,4,Returning_Visitor,1,0,487.5,16,30.47,0.9375,medium,medium,1
0,0.0,0,0.0,17,437.1666667,0.011111111,0.033333333,0.0,0.0,2,2,4,1,3,Returning_Visitor,0,0,437.17,17,25.72,1.0,medium,medium,1
0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,2,1,1,1,3,Returning_Visitor,0,0,55.0,3,18.33,1.0,low,low,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,2,1,1,1,2,Returning_Visitor,1,0,0.0,1,0.0,1.0,low,low,1
5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,2,2,2,8,1,Returning_Visitor,1,0,488.23,29,16.84,0.8275862068965517,medium,medium,1
3,87.0,0,0.0,10,320.5,0.0,0.015384615,0.0,0.0,2,1,1,2,3,Returning_Visitor,0,0,407.5,13,31.35,0.7692307692307693,medium,medium,1
0,0.0,0,0.0,7,666.0,0.0,0.014285714,0.0,0.0,2,1,1,6,2,Returning_Visitor,0,0,666.0,7,95.14,1.0,high,medium,1
1,0.0,0,0.0,21,405.7095238,0.010743802,0.047002635,0.0,0.0,2,1,1,1,4,Returning_Visitor,0,0,405.71,22,18.44,0.9545454545454546,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,3,2,3,3,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,6,163.25,0.033333333,0.033333333,0.0,0.6,2,1,1,6,2,Returning_Visitor,0,0,163.25,6,27.21,1.0,low,low,1
0,0.0,0,0.0,17,284.25,0.0,0.011764706,0.0,0.0,2,3,2,6,2,Returning_Visitor,1,0,284.25,17,16.72,1.0,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,2,4,2,1,3,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,4,1,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,2,3,2,1,3,Returning_Visitor,1,0,260.0,8,32.5,1.0,medium,medium,1
0,0.0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0.0,0.0,3,2,2,1,8,Returning_Visitor,0,0,1490.25,21,70.96,0.23809523809523808,medium,high,1
0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,3,1,1,3,1,Returning_Visitor,0,0,927.45,20,46.37,1.0,high,high,1
2,9.0,0,0.0,50,836.8,0.0,0.006339869,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,845.8,52,16.27,0.9615384615384616,high,high,1
10,293.7782051,2,153.0,96,3283.166739,0.001960784,0.013509414,0.0,0.0,3,3,2,6,2,Returning_Visitor,1,0,3729.94,108,34.54,0.8888888888888888,very_high,very_high,1
9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,3,2,2,7,2,Returning_Visitor,0,1,2028.82,59,34.39,0.8305084745762712,very_high,very_high,1
3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,3,2,2,1,1,Returning_Visitor,0,0,3106.12,72,43.14,0.9444444444444444,very_high,very_high,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,1,1,1,3,Returning_Visitor,0,0,0.0,2,0.0,1.0,low,low,1
3,1226.0,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,4459.25,32,139.35,0.75,very_high,very_high,1
3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,371.0,12,30.92,0.75,medium,medium,1
0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,3,2,2,3,1,Returning_Visitor,0,0,42.0,3,14.0,1.0,low,low,1
0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,3,1,1,7,2,Returning_Visitor,1,0,354.33,22,16.11,1.0,medium,medium,1
0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,3,1,1,1,3,Returning_Visitor,0,0,3556.61,98,36.29,1.0,very_high,very_high,1
2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,3,2,2,4,2,New_Visitor,0,1,2763.78,70,39.48,0.9571428571428572,very_high,very_high,0
3,112.9607843,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,3126.98,16,195.44,0.8125,very_high,very_high,1
0,0.0,0,0.0,17,840.2333333,0.0,0.001666667,109.176,0.0,3,2,2,9,2,New_Visitor,0,1,840.23,17,49.43,1.0,high,high,0
3,94.0,2,125.0,55,1970.844805,0.0,0.001724138,96.25511582,0.0,3,2,4,1,2,New_Visitor,1,1,2189.84,60,36.5,0.9166666666666666,very_high,very_high,0
1,32.0,0,0.0,50,2867.0,0.0,0.004,153.4432478,0.0,3,2,2,7,8,Returning_Visitor,1,1,2899.0,51,56.84,0.9803921568627451,very_high,very_high,1
0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,3,1,1,1,9,Returning_Visitor,1,0,43.0,5,8.6,1.0,low,low,1
5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,3,1,1,1,2,New_Visitor,0,0,502.5,18,27.92,0.7222222222222222,medium,medium,0
0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,3,1,2,1,8,Returning_Visitor,0,0,133.5,3,44.5,1.0,low,low,1
1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,3,3,2,1,10,Returning_Visitor,0,0,416.67,13,32.05,0.9230769230769231,medium,medium,1
3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,3,2,2,5,2,New_Visitor,0,0,734.75,19,38.67,0.8421052631578947,medium,high,0
1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,3,2,5,2,3,New_Visitor,0,1,1349.75,17,79.4,0.9411764705882353,high,high,0
2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,3,2,2,7,2,New_Visitor,1,0,598.5,7,85.5,0.7142857142857143,medium,medium,0
3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0.0,3,3,2,7,1,New_Visitor,0,0,252.83,7,36.12,0.5714285714285714,low,medium,0
0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,3,2,4,1,3,Returning_Visitor,0,0,731.0,8,91.38,1.0,high,high,1
2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,3,3,2,3,2,Returning_Visitor,0,0,364.0,7,52.0,0.5714285714285714,medium,medium,1
0,0.0,0,0.0,14,565.3333333,0.037619048,0.04952381,0.0,0.0,3,2,6,3,1,Returning_Visitor,0,0,565.33,14,40.38,1.0,medium,medium,1
0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,3,3,2,8,11,Returning_Visitor,0,0,50.0,2,25.0,1.0,low,low,1
4,57.0,0,0.0,7,591.0,0.006666667,0.033333333,0.0,0.0,3,1,2,6,6,Returning_Visitor,1,0,648.0,11,58.91,0.6363636363636364,medium,medium,1
2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,544.0,15,36.27,0.6666666666666666,medium,medium,1
2,123.0,2,306.3333333,18,483.8333333,0.0,0.02,0.0,0.0,3,2,2,4,1,Returning_Visitor,0,0,913.17,22,41.51,0.8181818181818182,medium,high,1
2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,3,1,2,7,3,Returning_Visitor,0,0,160.0,6,26.67,0.6666666666666666,low,low,1
0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,3,2,4,2,2,Returning_Visitor,0,0,1192.39,35,34.07,1.0,high,high,1
0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,198.0,12,16.5,1.0,medium,low,1
0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,3,2,4,3,12,Returning_Visitor,0,0,15.0,3,5.0,1.0,low,low,1
2,38.0,0,0.0,14,643.0,0.0,0.013333333,35.0928,0.0,3,2,2,5,1,Returning_Visitor,0,1,681.0,16,42.56,0.875,high,high,1
0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,23.0,5,4.6,1.0,low,low,1
0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,3,3,2,1,1,Returning_Visitor,0,0,14.0,4,3.5,1.0,low,low,1
1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,3,2,2,1,8,New_Visitor,0,0,264.5,7,37.79,0.8571428571428571,medium,medium,0
1,993.0,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,3,3,2,4,2,Returning_Visitor,0,0,2522.3,29,86.98,0.9655172413793104,very_high,very_high,1
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,3,2,2,3,11,Returning_Visitor,1,0,19.0,2,9.5,1.0,low,low,1
5,74.25,2,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,3,2,2,4,1,Returning_Visitor,0,0,1757.33,44,39.94,0.8409090909090909,very_high,very_high,1
0,0.0,0,0.0,9,102.5,0.0,0.022222222,0.0,0.0,3,2,2,1,3,Returning_Visitor,0,0,102.5,9,11.39,1.0,low,low,1
0,0.0,0,0.0,16,2337.0,0.0,0.013333333,17.76266667,0.0,3,2,2,1,1,Returning_Visitor,0,1,2337.0,16,146.06,1.0,very_high,very_high,1
0,0.0,0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,3,2,2,1,3,Returning_Visitor,0,0,1883.5,19,99.13,1.0,very_high,very_high,1
2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,3,2,2,7,9,Returning_Visitor,1,0,1277.3,52,24.56,0.9615384615384616,high,high,1
6,666.8333333,0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,2341.42,28,83.62,0.7857142857142857,very_high,very_high,1
0,0.0,0,0.0,9,132.0,0.011111111,0.033333333,0.0,0.0,3,4,1,1,3,Returning_Visitor,1,0,132.0,9,14.67,1.0,low,low,1
1,73.0,1,740.0,50,1434.255128,0.0,0.019230769,22.03276923,0.0,3,2,2,3,2,Returning_Visitor,1,0,2247.26,52,43.22,0.9615384615384616,high,very_high,1
2,154.0,0,0.0,18,367.25,0.005263158,0.044210526,0.0,0.0,3,3,2,2,1,Returning_Visitor,1,0,521.25,20,26.06,0.9,medium,medium,1
3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,3,3,2,2,2,Returning_Visitor,0,0,501.08,15,33.41,0.4666666666666667,low,medium,1
3,118.5,0,0.0,29,1482.210784,0.006896552,0.010600255,0.0,0.0,3,3,2,1,8,Returning_Visitor,1,0,1600.71,32,50.02,0.90625,very_high,high,1
6,153.5,0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,3,2,6,1,1,Returning_Visitor,1,0,1201.99,40,30.05,0.85,high,high,1
0,0.0,0,0.0,9,478.0,0.0,0.011111111,0.0,0.0,3,3,2,2,3,Returning_Visitor,1,0,478.0,9,53.11,1.0,medium,medium,1
0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,3,2,2,4,3,Returning_Visitor,0,0,980.25,16,61.27,1.0,high,high,1
8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,3,2,2,2,2,Returning_Visitor,0,0,1218.44,60,20.31,0.85,high,high,1
2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,3,2,5,1,3,Returning_Visitor,0,0,377.67,24,15.74,0.9166666666666666,medium,medium,1
1,0.0,0,0.0,18,1489.083333,0.023529412,0.046470588,0.0,0.0,3,2,2,8,1,Returning_Visitor,0,0,1489.08,19,78.37,0.9473684210526315,very_high,high,1
0,0.0,1,1220.0,28,2389.333333,0.016666667,0.030833333,0.0,0.0,3,2,2,1,3,Returning_Visitor,1,0,3609.33,29,124.46,0.9655172413793104,very_high,very_high,1
0,0.0,0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,3,2,10,1,2,Returning_Visitor,0,0,753.0,7,107.57,1.0,high,high,1
0,0.0,0,0.0,31,688.1666667,0.0,0.019354839,0.0,0.0,3,4,1,1,3,Returning_Visitor,0,0,688.17,31,22.2,1.0,high,high,1
0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,3,2,2,8,1,Returning_Visitor,0,0,811.0,14,57.93,1.0,high,high,1
1,22.0,0,0.0,9,415.25,0.033333333,0.048148148,0.0,0.0,3,3,3,1,1,Returning_Visitor,0,0,437.25,10,43.72,0.9,medium,medium,1
16,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,3,2,2,3,2,Returning_Visitor,0,1,1063.64,48,22.16,0.6666666666666666,high,high,1
1,21.33333333,1,235.0,71,2753.378571,0.012676056,0.015201207,0.0,0.0,3,3,2,2,1,Returning_Visitor,1,0,3009.71,73,41.23,0.9726027397260274,very_high,very_high,1
2,191.0,1,100.0,46,2452.582143,0.007246377,0.022253906,0.0,0.0,3,3,2,9,3,Returning_Visitor,1,0,2743.58,49,55.99,0.9387755102040817,very_high,very_high,1
0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,3,2,5,1,1,Returning_Visitor,0,0,5188.5,18,288.25,1.0,very_high,very_high,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,0.0,2,0.0,1.0,low,low,1
0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,3,2,5,2,1,Returning_Visitor,0,0,57.0,5,11.4,1.0,low,low,1
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,3,2,2,5,1,Returning_Visitor,1,0,8.0,2,4.0,1.0,low,low,1
4,96.5,0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,1527.16,23,66.4,0.8260869565217391,high,high,1
1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,3,3,2,3,2,Returning_Visitor,0,0,33.0,3,11.0,0.6666666666666666,low,low,1
5,1388.75,0,0.0,4,1373.75,0.0,0.02,0.0,0.0,3,1,1,7,8,Returning_Visitor,0,0,2762.5,9,306.94,0.4444444444444444,high,very_high,1
0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,3,1,1,3,1,Returning_Visitor,0,0,844.25,45,18.76,1.0,high,high,1
0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,3,2,2,1,8,New_Visitor,0,0,188.0,8,23.5,0.875,medium,low,0
3,51.0,0,0.0,14,527.375,0.015555556,0.033862434,0.0,0.0,3,7,1,6,1,Returning_Visitor,1,0,578.38,17,34.02,0.8235294117647058,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,3,5,2,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473118,0.0,3,2,2,3,2,Returning_Visitor,1,1,2138.76,31,68.99,0.9354838709677419,very_high,very_high,1
0,0.0,0,0.0,9,116.3333333,0.0,0.066666667,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,116.33,9,12.93,1.0,low,low,1
0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,3,2,2,7,2,Returning_Visitor,0,0,397.0,30,13.23,1.0,medium,medium,1
0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,3,2,5,3,1,Returning_Visitor,1,1,5220.08,63,82.86,1.0,very_high,very_high,1
0,0.0,0,0.0,20,219.3333333,0.0,0.011666667,0.0,0.0,3,1,8,7,2,Returning_Visitor,0,0,219.33,20,10.97,1.0,medium,low,1
0,0.0,0,0.0,5,74.0,0.0,0.04,0.0,0.0,3,2,2,1,10,Returning_Visitor,0,0,74.0,5,14.8,1.0,low,low,1
0,0.0,0,0.0,15,1559.6,0.0,0.033846154,0.0,0.0,3,2,4,1,1,Returning_Visitor,0,0,1559.6,15,103.97,1.0,very_high,high,1
0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,3,1,1,1,3,Returning_Visitor,1,0,236.5,6,39.42,1.0,medium,medium,1
1,10.0,0,0.0,14,348.6666667,0.035714286,0.053571429,0.0,0.0,3,3,2,1,1,Returning_Visitor,1,0,358.67,15,23.91,0.9333333333333333,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,5,1,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0.0,3,1,1,1,8,New_Visitor,0,0,299.5,15,19.97,0.8666666666666667,medium,medium,0
4,27.0,0,0.0,42,601.7666667,0.0,0.004545455,0.0,0.0,3,2,5,3,3,Returning_Visitor,0,0,628.77,46,13.67,0.9130434782608695,high,medium,1
0,0.0,0,0.0,5,75.5,0.02,0.013333333,0.0,0.0,3,1,1,2,9,Returning_Visitor,1,0,75.5,5,15.1,1.0,low,low,1
0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,3,2,5,6,1,Returning_Visitor,0,0,153.0,2,76.5,1.0,low,low,1
4,15.0,0,0.0,10,197.2,0.0,0.016666667,38.99,0.0,3,1,1,1,3,Returning_Visitor,1,1,212.2,14,15.16,0.7142857142857143,medium,low,1
0,0.0,0,0.0,18,3658.5,0.016666667,0.05,0.0,0.0,3,4,2,9,1,Returning_Visitor,0,0,3658.5,18,203.25,1.0,very_high,very_high,1
0,0.0,0,0.0,5,1162.5,0.0,0.025,0.0,0.0,3,2,2,2,2,Returning_Visitor,0,0,1162.5,5,232.5,1.0,high,high,1
0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,3,2,2,3,1,Returning_Visitor,0,0,556.6,32,17.39,1.0,medium,medium,1
0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,3,2,2,1,3,Returning_Visitor,1,0,41.0,3,13.67,1.0,low,low,1
0,0.0,0,0.0,11,300.0714286,0.0,0.02,53.9892,0.0,3,2,2,1,11,Returning_Visitor,1,1,300.07,11,27.28,1.0,medium,medium,1
13,1249.809524,4,205.0,36,1626.625433,0.010638298,0.026186255,6.831792392,0.0,3,3,2,2,3,Returning_Visitor,0,0,3081.43,53,58.14,0.6792452830188679,very_high,very_high,1
0,0.0,0,0.0,6,69.25,0.0,0.044444444,0.0,0.0,3,2,2,4,3,Returning_Visitor,0,0,69.25,6,11.54,1.0,low,low,1
2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,3,3,9,9,2,Returning_Visitor,0,0,1559.1,12,129.92,0.8333333333333334,high,high,1
0,0.0,0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,3,2,2,2,1,Returning_Visitor,0,0,402.0,8,50.25,1.0,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,3324.33,35,94.98,1.0,very_high,very_high,1
11,215.5238095,1,70.0,87,3037.499952,0.002150538,0.007722385,0.0,0.0,3,2,2,5,1,Returning_Visitor,0,0,3323.02,99,33.57,0.8787878787878788,very_high,very_high,1
0,0.0,0,0.0,4,59.0,0.0,0.05,0.0,0.0,3,1,1,1,10,Returning_Visitor,0,0,59.0,4,14.75,1.0,low,low,1
1,11.0,0,0.0,51,1059.253472,0.010588235,0.022643039,0.0,0.0,3,3,2,6,3,Returning_Visitor,0,0,1070.25,52,20.58,0.9807692307692307,high,high,1
2,20.0,0,0.0,7,720.0,0.0,0.011111111,0.0,0.0,3,2,2,3,6,Returning_Visitor,0,0,740.0,9,82.22,0.7777777777777778,high,high,1
0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,3,3,2,2,1,Returning_Visitor,0,0,905.49,40,22.64,1.0,high,high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,1,1,Returning_Visitor,1,0,0.0,1,0.0,1.0,low,low,1
2,8.0,1,14.33333333,14,603.6666667,0.0,0.0125,44.67925,0.0,3,2,2,1,7,Returning_Visitor,0,1,626.0,17,36.82,0.8235294117647058,high,medium,1
0,0.0,0,0.0,13,328.9166667,0.0,0.014285714,59.79014286,0.0,3,3,2,1,3,Returning_Visitor,0,1,328.92,13,25.3,1.0,medium,medium,1
0,0.0,0,0.0,33,778.8166667,0.0,0.022424242,0.0,0.0,3,2,5,1,1,Returning_Visitor,0,0,778.82,33,23.6,1.0,high,high,1
4,171.25,0,0.0,22,851.5595238,0.004545455,0.031907308,0.0,0.0,3,3,2,1,1,Returning_Visitor,0,0,1022.81,26,39.34,0.8461538461538461,high,high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,8,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,3,227.5,0.0,0.022222222,0.0,0.0,3,2,2,1,3,Returning_Visitor,0,0,227.5,3,75.83,1.0,medium,medium,1
5,227.3333333,0,0.0,17,528.9,0.0,0.002272727,0.0,0.0,3,1,1,1,9,Returning_Visitor,1,0,756.23,22,34.37,0.7727272727272727,medium,high,1
0,0.0,0,0.0,15,872.8333333,0.0,0.026666667,0.0,0.0,3,2,2,2,3,Returning_Visitor,1,0,872.83,15,58.19,1.0,high,high,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,3,2,3,1,Returning_Visitor,0,0,0.0,2,0.0,1.0,low,low,1
0,0.0,0,0.0,35,835.0666667,0.012571429,0.044761905,0.0,0.0,3,2,2,6,1,Returning_Visitor,0,0,835.07,35,23.86,1.0,high,high,1
0,0.0,0,0.0,4,82.5,0.0,0.05,0.0,0.0,3,3,2,1,3,Returning_Visitor,0,0,82.5,4,20.62,1.0,low,low,1
0,0.0,1,0.0,1,13.0,0.0,0.1,0.0,0.0,3,3,2,3,1,Returning_Visitor,0,0,13.0,2,6.5,0.5,low,low,1
0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,3,2,2,1,3,Returning_Visitor,1,0,9.0,2,4.5,1.0,low,low,1
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,7.0,2,3.5,1.0,low,low,1
0,0.0,0,0.0,12,94.5,0.033333333,0.025555556,0.0,0.0,3,3,2,4,11,Returning_Visitor,0,0,94.5,12,7.88,1.0,low,low,1
5,86.0,0,0.0,23,267.3,0.0,0.016,0.0,0.0,3,1,1,4,9,Returning_Visitor,1,0,353.3,28,12.62,0.8214285714285714,medium,medium,1
0,0.0,0,0.0,29,3312.5,0.013793103,0.028965517,0.0,0.0,3,2,2,1,13,Returning_Visitor,0,0,3312.5,29,114.22,1.0,very_high,very_high,1
0,0.0,0,0.0,3,75.0,0.0,0.066666667,0.0,0.0,3,2,5,1,3,Returning_Visitor,1,0,75.0,3,25.0,1.0,low,low,1
2,7.0,0,0.0,10,75.0,0.05,0.11,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,82.0,12,6.83,0.8333333333333334,low,low,1
0,0.0,1,24.0,27,1547.5,0.003703704,0.014814815,0.0,0.0,3,3,2,1,1,Returning_Visitor,0,0,1571.5,28,56.12,0.9642857142857143,very_high,high,1
7,186.9761905,2,40.0,35,1276.157071,0.0,0.008681765,0.0,0.0,3,1,1,6,2,Returning_Visitor,0,0,1503.13,44,34.16,0.7954545454545454,high,high,1
3,138.0,2,136.0,54,2631.1,0.0,0.00969697,0.0,0.0,3,1,2,1,2,Returning_Visitor,0,0,2905.1,59,49.24,0.9152542372881356,very_high,very_high,1
0,0.0,0,0.0,2,96.0,0.0,0.1,0.0,0.0,3,4,1,1,1,Returning_Visitor,0,0,96.0,2,48.0,1.0,low,low,1
2,374.0,0,0.0,3,1370.0,0.0,0.025,0.0,0.0,3,2,2,1,8,Returning_Visitor,0,0,1744.0,5,348.8,0.6,high,very_high,1
2,61.0,0,0.0,5,97.0,0.0,0.04,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,158.0,7,22.57,0.7142857142857143,low,low,1
1,14.0,0,0.0,46,1380.166667,0.0,0.01037037,0.0,0.0,3,4,1,1,1,Returning_Visitor,0,0,1394.17,47,29.66,0.9787234042553191,high,high,1
1,38.0,0,0.0,23,1483.6,0.022916667,0.038373016,7.103020833,0.0,3,3,2,6,1,Returning_Visitor,0,1,1521.6,24,63.4,0.9583333333333334,very_high,high,1
0,0.0,0,0.0,5,156.0,0.0,0.04,0.0,0.0,3,2,2,4,1,Returning_Visitor,0,0,156.0,5,31.2,1.0,low,low,1
0,0.0,0,0.0,10,240.75,0.0,0.02,0.0,0.0,3,2,2,9,2,Returning_Visitor,0,0,240.75,10,24.08,1.0,medium,medium,1
2,96.0,0,0.0,37,1238.5,0.005128205,0.016410256,0.0,0.0,3,2,2,1,2,New_Visitor,0,0,1334.5,39,34.22,0.9487179487179487,high,high,0
6,615.25,0,0.0,68,2524.719048,0.0,0.000175593,0.0,0.0,3,1,2,6,1,Returning_Visitor,0,0,3139.97,74,42.43,0.918918918918919,very_high,very_high,1
4,111.0,0,0.0,4,54.0,0.0,0.028571429,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,165.0,8,20.62,0.5,low,low,1
2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,3,2,2,1,2,New_Visitor,0,0,182.0,4,45.5,0.5,low,low,0
0,0.0,0,0.0,15,175.9166667,0.013333333,0.026666667,0.0,0.0,3,1,1,1,1,Returning_Visitor,1,0,175.92,15,11.73,1.0,low,low,1
3,53.16666667,0,0.0,11,263.6,0.0,0.003571429,0.0,0.0,3,3,2,1,9,Returning_Visitor,0,0,316.77,14,22.63,0.7857142857142857,medium,medium,1
2,58.0,0,0.0,7,101.8,0.0,0.011111111,0.0,0.0,3,3,2,8,2,New_Visitor,0,0,159.8,9,17.76,0.7777777777777778,low,low,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,2,3,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
3,48.5,0,0.0,55,1042.242857,0.0,0.002222222,0.0,0.0,3,4,2,1,2,New_Visitor,0,0,1090.74,58,18.81,0.9482758620689655,high,high,0
1,21.0,3,116.0,21,613.6666667,0.008333333,0.023611111,0.0,0.0,3,1,2,1,1,Returning_Visitor,0,0,750.67,25,30.03,0.84,high,high,1
